Vehicle_ID,Frame_ID,Local_X,Local_Y,v_Vel
1103,0,6.97,0.0,19.98
1103,1,6.98,1.99,19.95
1103,2,6.99,3.97,20.09
1103,3,7.01,5.96,20.6
1103,4,7.03,8.04,21.57
1103,5,7.02,10.27,22.93
1103,6,6.99,12.62,24.28
1103,7,6.93,15.13,25.26
1103,8,6.85,17.73,25.77
1103,9,6.78,20.34,25.91
1103,10,6.7,22.92,25.94
1103,11,6.63,25.51,26.06
1103,12,6.56,28.13,26.16
1103,13,6.48,30.76,26.16
1103,14,6.4,33.38,26.06
1103,15,6.32,35.98,25.92
1103,16,6.23,38.55,25.86
1103,17,6.15,41.14,25.86
1103,18,6.07,43.73,25.86
1103,19,5.99,46.31,25.86
1103,20,5.91,48.9,25.86
1103,21,5.83,51.49,25.87
1103,22,5.75,54.07,25.86
1103,23,5.67,56.66,25.8
1103,24,5.59,59.25,25.65
1103,25,5.53,61.8,25.43
1103,26,5.5,64.33,25.22
1103,27,5.5,66.84,25.07
1103,28,5.49,69.33,25.0
1103,29,5.49,71.83,25.0
1103,30,5.48,74.33,25.03
1103,31,5.48,76.85,24.95
1103,32,5.47,79.35,24.63
1103,33,5.46,81.8,24.14
1103,34,5.46,84.17,23.74
1103,35,5.45,86.49,23.74
1103,36,5.45,88.86,24.13
1103,37,5.44,91.31,24.62
1103,38,5.43,93.81,24.96
1103,39,5.43,96.33,25.07
1103,40,5.42,98.85,24.97
1103,41,5.44,101.35,24.68
1103,42,5.2287380182605725,104.00962260012045,28.68
1103,43,4.753325686748134,106.83794491468184,28.68
1103,44,3.983001189843547,109.80766277492862,32.68
1103,45,2.8898816645982373,112.88742148358219,32.68
1103,46,1.4494322297694648,116.0421210613077,36.68
1103,47,0.22251594500820548,119.49883922022485,36.68
1103,48,-0.6984587142636409,123.04933632302316,36.68
1103,49,-1.306482574789312,126.66659094290154,36.68
1103,50,-1.5969282078553628,130.32307358804465,36.68
1103,51,-1.5675851468182922,133.9909562176784,36.68
1103,52,-1.218676710090417,137.64232403026315,36.68
1103,53,-0.5528583015519107,141.249387911989,36.68
1103,54,0.4248027986761015,144.7846959287113,36.68
1103,55,1.3215113004570742,148.34139915822507,36.68
1103,56,2.1064702590957274,151.9244234999304,36.68
1103,57,2.7929711424780312,155.52760827691804,36.68
1103,58,3.392938625789843,159.14620787054105,36.68
1103,59,3.9169964148780334,162.77657802159948,36.68
1103,60,4.3745596186203475,166.4159268527204,36.68
1103,61,4.773939365661786,170.0621193624013,36.68
1103,62,5.122450441744145,173.71352512318,36.68
1103,63,5.4265162632355,177.36890034006277,36.68
1103,64,5.691767901072339,181.02729692444572,36.68
1103,65,5.92313545348633,184.6879926309597,36.68
1103,66,6.1249310838798054,188.35043751430663,36.68
1103,67,6.300923672971607,192.0142129725716,36.68
1103,68,6.454405409865501,195.6790004638786,36.68
1103,69,6.588250853616209,199.34455763805923,36.68
1103,70,6.588250853616209,203.01755763805923,36.78
1103,71,6.588250853616209,206.70555763805922,36.980000000000004
1103,72,6.588250853616209,210.4185576380592,37.28
1103,73,6.588250853616209,214.1665576380592,37.68
1103,74,6.588250853616209,217.9595576380592,38.18
1103,75,6.588250853616209,221.80755763805922,38.78
1103,76,6.588250853616209,225.72055763805923,39.480000000000004
1103,77,6.588250853616209,229.70855763805923,40.28
1103,78,6.588250853616209,233.78155763805924,41.18
1103,79,6.588250853616209,237.94955763805925,42.18
1103,80,6.588250853616209,242.22255763805924,43.28
1103,81,6.588250853616209,246.61055763805925,44.480000000000004
1103,82,6.588250853616209,251.12355763805925,45.78
1103,83,6.588250853616209,255.77155763805925,47.18
1103,84,6.588250853616209,260.5645576380592,48.68
1103,85,6.588250853616209,265.49855763805925,50.0
1103,86,6.588250853616209,270.49855763805925,50.0
1103,87,6.588250853616209,275.49855763805925,50.0
1103,88,6.588250853616209,280.49855763805925,50.0
1103,89,6.588250853616209,285.49855763805925,50.0
1103,90,6.588250853616209,290.49855763805925,50.0
1103,91,6.588250853616209,295.49855763805925,50.0
1103,92,6.588250853616209,300.49855763805925,50.0
1103,93,6.588250853616209,305.49855763805925,50.0
1103,94,6.588250853616209,310.49855763805925,50.0
1103,95,6.588250853616209,315.49855763805925,50.0
1103,96,6.588250853616209,320.49855763805925,50.0
1103,97,6.588250853616209,325.49855763805925,50.0
1103,98,6.588250853616209,330.49855763805925,50.0
1103,99,6.588250853616209,335.49855763805925,50.0
1103,100,6.588250853616209,340.49855763805925,50.0
1121,0,-4.68,-58.7,32.16
1121,1,-4.69,-55.37,34.27
1121,2,-4.7,-51.87,36.11
1121,3,-4.68,-48.17,37.18
1121,4,-4.67,-44.38,37.56
1121,5,-4.65,-40.61,37.58
1121,6,-4.63,-36.86,37.54
1121,7,-4.62,-33.11,37.54
1121,8,-4.6,-29.35,37.54
1121,9,-4.58,-25.6,37.54
1121,10,-4.57,-21.85,37.54
1121,11,-4.55,-18.09,37.54
1121,12,-4.53,-14.34,37.54
1121,13,-4.52,-10.59,37.54
